[136751, 112373, 156896, 119936, 114432, 102016, 115737, 129378, 118095, 110694, 156615, 118453, 115455, 130403, 132457, 120323, 127302, 118786, 130033, 118534, 111643, 123979, 134723, 104238, 125222, 125576, 112441, 120485, 111759, 126517, 91364, 134671, 139966, 99656, 106210, 110160, 131516, 127849, 127845, 147588, 121417, 141528, 111000, 109785, 115909, 119841, 113212, 113761, 125271, 128669]
[117222, 105455, 146600, 114945, 101609, 98857, 108352, 125555, 117865, 105273, 135556, 104796, 104214, 113236, 113186, 108897, 106040, 104287, 111718, 118504, 94985, 102826, 115110, 96171, 118971, 125092, 109179, 115821, 98761, 114477, 75267, 120275, 116657, 95315, 106397, 97852, 119167, 125589, 107870, 136982, 107121, 126343, 110455, 96828, 103247, 103272, 114452, 98564, 104022, 102468]
[116561, 117152, 163076, 123987, 125334, 94848, 128611, 131388, 138205, 107470, 146125, 134622, 127498, 138549, 130992, 117313, 122826, 129838, 122379, 131031, 120190, 141110, 139782, 113797, 136136, 137824, 127582, 128324, 108831, 124338, 91582, 138158, 130990, 100157, 117228, 116011, 133398, 138837, 140846, 132537, 132488, 134840, 126881, 122457, 137829, 120145, 135438, 119983, 130718, 113315]
[129697, 115386, 162640, 124358, 121149, 98202, 119489, 122863, 125550, 108223, 145336, 121432, 113464, 129855, 136561, 125845, 128056, 113868, 128253, 115429, 105162, 125924, 126412, 114108, 118331, 130375, 119963, 122284, 111145, 133900, 89685, 140247, 128296, 106426, 115415, 114854, 119779, 138485, 127553, 145636, 121963, 139294, 127749, 105550, 118609, 116196, 116848, 119326, 124913, 119525]
[118019, 97248, 143687, 108882, 110010, 84157, 113180, 131098, 124507, 86478, 149876, 109380, 101279, 125135, 123798, 103925, 107930, 113756, 115777, 132536, 103300, 107467, 130104, 110288, 117399, 116462, 108213, 109451, 103297, 122189, 83068, 116703, 122721, 100364, 98112, 107499, 109131, 127394, 110779, 124386, 124840, 123115, 103683, 103867, 118349, 110705, 98527, 118847, 117805, 116517]
[104813, 100385, 136033, 112330, 106026, 87223, 91028, 123812, 110820, 85367, 138540, 109775, 112091, 117836, 121941, 109945, 112378, 104839, 113899, 118778, 96155, 119315, 106810, 97647, 112462, 119040, 117664, 111324, 87770, 114693, 80705, 116306, 120100, 89192, 100166, 107306, 110772, 126079, 121413, 124599, 113951, 117860, 111520, 111629, 123572, 91233, 113039, 103799, 108098, 100587]
[132705, 124655, 155228, 120926, 125746, 102151, 120615, 136569, 134007, 101569, 152714, 119207, 113925, 128231, 134087, 108396, 124362, 122830, 119092, 134194, 112634, 124072, 129351, 117197, 127386, 129899, 130010, 138739, 116362, 135547, 79376, 134240, 135979, 105574, 120958, 98286, 128250, 133853, 118265, 133633, 125022, 124849, 130470, 107509, 124549, 117599, 133165, 115915, 126835, 112891]
[137411, 114566, 169900, 129148, 131448, 101072, 118643, 143166, 137705, 110295, 149032, 133569, 112937, 136901, 147045, 121122, 119728, 131347, 119981, 132712, 110899, 120734, 143046, 125180, 134883, 131368, 122613, 133799, 108655, 132686, 91854, 136404, 142420, 118056, 131306, 110049, 137183, 150496, 120766, 127809, 120560, 134851, 136232, 113394, 125614, 124714, 131381, 125322, 129426, 117036]
[104179, 93486, 137985, 106126, 109456, 82091, 103389, 114471, 109285, 98543, 127876, 118262, 100188, 105680, 107735, 98451, 99182, 104701, 107088, 118664, 102313, 103363, 107829, 88990, 108274, 113958, 104220, 96966, 89070, 107197, 74363, 112671, 106639, 102276, 86928, 101207, 109086, 118468, 105829, 116757, 104708, 115227, 104069, 90842, 105516, 97779, 103573, 90055, 117300, 101943]
[145667, 118862, 166474, 126847, 133753, 110774, 131243, 140275, 147432, 113812, 157570, 125063, 124120, 148663, 153400, 129521, 124087, 129877, 133129, 137947, 115127, 135083, 146542, 123441, 137950, 134076, 140849, 130857, 126924, 138086, 98087, 143701, 153446, 121659, 137570, 123309, 143827, 148274, 141114, 142545, 133173, 153204, 132219, 120495, 126934, 124667, 138656, 129235, 128995, 121726]
[113525, 116527, 154808, 126532, 116504, 85145, 113330, 134168, 122655, 104399, 142875, 127814, 101414, 123702, 122051, 115027, 116378, 119371, 113733, 128337, 108475, 115112, 123092, 96694, 113512, 123901, 115069, 113952, 105733, 120606, 81371, 125932, 120601, 120012, 105488, 113309, 120029, 147271, 124029, 130065, 124393, 124520, 117578, 106056, 125765, 121355, 114892, 122703, 126437, 106949]
[130746, 117151, 159594, 131762, 125537, 102726, 117565, 131287, 118509, 106914, 146307, 134054, 110783, 128825, 138060, 119528, 118332, 117957, 127385, 131855, 112658, 122234, 128283, 110200, 133724, 127876, 121595, 115913, 112126, 122326, 86623, 135788, 129050, 113461, 113418, 108705, 115131, 138270, 125439, 148486, 121266, 138388, 121923, 110025, 117417, 119280, 115715, 111312, 126414, 114009]
[122308, 109868, 151214, 124750, 124833, 99425, 104644, 135773, 125009, 93863, 146235, 124629, 112163, 124478, 131227, 127566, 119416, 119582, 110577, 130832, 102476, 113218, 113678, 110429, 115156, 130794, 134776, 124265, 98946, 136408, 87078, 130314, 133153, 111466, 112175, 113405, 125117, 144967, 119335, 134851, 118113, 141571, 133028, 97921, 121493, 102828, 122837, 109153, 129501, 119739]
[146649, 123645, 173045, 134358, 124058, 103280, 132145, 144858, 136046, 122334, 169227, 130676, 118015, 144764, 142542, 122910, 119122, 132534, 137178, 139031, 117647, 121072, 146226, 126723, 136917, 130883, 125711, 132122, 110475, 130090, 91328, 141133, 148661, 119409, 124083, 126662, 133808, 159212, 132349, 147765, 124377, 146309, 133310, 118080, 131465, 134059, 130255, 124442, 127908, 123004]
[120553, 121542, 153642, 121861, 128037, 104705, 117576, 138356, 133414, 102064, 164332, 130721, 117098, 133021, 136998, 134702, 123342, 129714, 121656, 125587, 101896, 128864, 125500, 118534, 128539, 138395, 134129, 130406, 117158, 132715, 88836, 124748, 133672, 104636, 110740, 125051, 126427, 154869, 126952, 139523, 122037, 142985, 122977, 103140, 125970, 111145, 133350, 109476, 133497, 123095]
[109051, 98637, 145216, 112502, 125122, 95942, 105850, 122309, 123042, 102890, 141379, 117280, 103562, 118914, 109863, 126957, 114671, 100223, 107786, 127094, 97859, 112838, 106620, 93981, 115804, 122692, 120525, 112775, 99671, 112974, 78682, 117281, 121795, 96054, 94201, 109570, 116604, 124535, 128100, 127044, 116545, 126033, 106575, 100777, 117361, 100150, 115850, 100959, 118123, 106923]
[111105, 103648, 144148, 109890, 102893, 77413, 105954, 129707, 113641, 92932, 135343, 115858, 95029, 121118, 109019, 101527, 96437, 107947, 104565, 125361, 92250, 107016, 116448, 108123, 118708, 115039, 108701, 118712, 90617, 121743, 74571, 114142, 103507, 85790, 96103, 107797, 106962, 126285, 114620, 122552, 101695, 114585, 109222, 97252, 116342, 104239, 116224, 106346, 114430, 107878]
[117035, 115296, 142925, 122725, 116847, 85389, 113439, 125798, 118861, 92723, 129581, 107652, 98057, 119849, 127621, 106965, 115249, 110393, 107571, 116302, 96374, 121797, 119414, 95822, 116182, 125929, 116414, 109776, 108731, 127525, 81335, 114682, 117899, 107038, 110967, 95648, 114777, 134831, 115554, 120319, 123907, 123364, 107025, 108086, 106272, 110738, 103818, 126062, 119456, 94511]
[107025, 116804, 157945, 116068, 116282, 100009, 111239, 131716, 120667, 100698, 141236, 122618, 106376, 120920, 121873, 112522, 114931, 112084, 118653, 124323, 110962, 126996, 133665, 99192, 110660, 139441, 115741, 121704, 108318, 133934, 81416, 143964, 127487, 110246, 114153, 110751, 124197, 145113, 121700, 134174, 118739, 122685, 120810, 101435, 116865, 110311, 119241, 115339, 123068, 121583]
[115255, 118030, 140020, 124698, 114536, 82581, 106384, 126620, 127258, 102913, 148237, 123839, 101474, 120600, 116821, 119276, 120663, 116142, 120021, 114831, 102296, 127332, 109756, 105425, 124024, 126095, 123120, 104992, 95077, 118447, 73718, 116131, 121313, 105454, 103492, 105687, 112504, 134458, 122109, 132555, 124273, 130212, 111755, 105071, 126798, 108769, 120517, 112353, 126639, 99566]
[109041, 92564, 134896, 103047, 104213, 86523, 96928, 114703, 125657, 102212, 132958, 121790, 106003, 111433, 112184, 105273, 99964, 105359, 104315, 105754, 94701, 116444, 105682, 95732, 115648, 120503, 116764, 110568, 86708, 113286, 77863, 113516, 118288, 91807, 109984, 87279, 116879, 120324, 109557, 122353, 103704, 129251, 116701, 93279, 115360, 96661, 116225, 95311, 116590, 99636]
[128263, 112625, 152648, 126987, 118070, 89198, 120838, 132148, 137388, 115232, 158666, 128775, 113072, 128478, 130423, 117130, 117669, 122745, 124200, 139253, 113258, 126427, 124456, 111762, 131961, 130644, 133360, 114828, 111494, 121894, 87634, 125236, 131685, 114477, 115506, 107367, 130369, 132840, 120716, 137876, 135971, 141206, 131371, 107801, 132465, 116217, 109773, 126087, 127849, 107543]
[116759, 94911, 142517, 102629, 107082, 73637, 102148, 114972, 123651, 100806, 124491, 117582, 95370, 112646, 117472, 110714, 96906, 94624, 107023, 126045, 103716, 126577, 107838, 101178, 112023, 112641, 109132, 98994, 89427, 108277, 78806, 115333, 105456, 97761, 92963, 95294, 112326, 118951, 112086, 119116, 106840, 122273, 109144, 105925, 110412, 97261, 111811, 104065, 120144, 100086]
[117063, 111240, 157064, 130476, 116390, 99375, 107772, 120831, 124179, 101936, 152474, 127832, 107682, 126334, 129596, 121054, 127033, 114956, 123829, 121487, 105262, 125816, 114359, 101590, 122448, 134790, 125358, 108973, 108443, 125293, 80364, 132820, 130807, 110603, 107163, 111175, 124369, 132754, 129692, 138677, 126778, 129568, 120473, 104590, 130823, 109678, 115750, 119259, 122385, 104909]
[114853, 111744, 151522, 108903, 113602, 84499, 105320, 125637, 118428, 99430, 138722, 124852, 98143, 122555, 127909, 119695, 113324, 110666, 118294, 129225, 98495, 120520, 124943, 108562, 107978, 115134, 115370, 111001, 101091, 109908, 87195, 124554, 128302, 106488, 108751, 110204, 123521, 140115, 114493, 122136, 106760, 117186, 117869, 105439, 113850, 104788, 114131, 108643, 113055, 99160]
[134625, 123899, 173038, 143731, 141087, 111011, 132177, 148392, 147893, 112775, 176974, 139471, 133691, 139951, 146436, 129676, 136595, 135197, 138228, 160891, 117469, 135127, 146972, 121381, 149738, 143608, 147153, 143492, 114284, 140148, 96783, 148539, 155890, 112452, 126953, 126652, 138505, 154380, 144197, 148982, 143504, 148152, 151045, 125692, 155280, 124183, 146933, 129724, 129421, 125282]
[110193, 110118, 151888, 120422, 122592, 102106, 116644, 126474, 122057, 100351, 142542, 117476, 98640, 120735, 124552, 111918, 110012, 103323, 118424, 116842, 103430, 115595, 125557, 101161, 124498, 136752, 111617, 106016, 99967, 124576, 83911, 121230, 112361, 96892, 104252, 120840, 117977, 135850, 122528, 119364, 113429, 119291, 112604, 112893, 121093, 103083, 120712, 106648, 112290, 105056]
[122359, 114915, 152079, 112484, 115565, 92817, 113813, 124814, 124831, 106275, 135641, 125546, 99143, 133345, 135862, 107317, 105804, 111203, 117786, 120315, 102146, 129619, 125792, 106941, 120747, 129324, 119179, 120061, 103303, 126185, 91595, 136535, 116678, 106562, 110783, 107346, 125170, 127804, 112612, 122483, 121208, 126691, 129356, 111861, 118213, 108694, 121972, 113646, 115596, 101252]
[120432, 105883, 159494, 123623, 118630, 95214, 112146, 129410, 130456, 101885, 153925, 137254, 106906, 127774, 134932, 120593, 115320, 115441, 119861, 127321, 107583, 120942, 116840, 112643, 131623, 135237, 124663, 112263, 99325, 130396, 82150, 135957, 128835, 104231, 102904, 118764, 130465, 130344, 124178, 134889, 122414, 129912, 129488, 106982, 136323, 114216, 130603, 114590, 127289, 114120]
[117206, 100164, 133501, 111394, 104773, 73690, 105257, 107402, 122940, 91482, 132368, 114484, 98637, 116106, 124692, 111922, 105850, 107886, 110230, 116867, 94943, 117640, 111795, 103866, 117081, 116779, 111692, 95320, 92393, 105628, 76482, 106896, 114700, 90183, 98979, 105608, 118374, 115838, 116949, 116335, 101080, 121566, 104262, 109844, 114785, 103502, 114927, 102784, 111008, 91437]
[131399, 114735, 168114, 142724, 136763, 111764, 125965, 130627, 138920, 107485, 147508, 134797, 114962, 141982, 143577, 116326, 128545, 132889, 123148, 133254, 116791, 122178, 129022, 107142, 128785, 141329, 129248, 127204, 118645, 135174, 87265, 142076, 134232, 113325, 117940, 120026, 137420, 146439, 136660, 130607, 126689, 143668, 134704, 107279, 132731, 127058, 126711, 124167, 134444, 114619]
[108433, 96025, 146061, 106778, 109954, 98843, 100138, 119708, 128738, 83779, 140354, 118127, 101077, 115290, 115286, 109718, 121437, 107797, 108039, 112051, 101075, 118310, 110253, 99479, 124002, 123907, 106919, 106498, 109656, 111599, 76441, 108699, 123010, 102652, 93890, 101052, 118786, 115748, 125829, 115950, 115305, 111850, 110208, 100318, 122046, 105472, 124169, 112911, 119456, 89895]
[125116, 113581, 164636, 129469, 127143, 89304, 120522, 150213, 133629, 107946, 149524, 131350, 113001, 120714, 139180, 119854, 116163, 121831, 127659, 149515, 119490, 135823, 133191, 111175, 131175, 133655, 123428, 117013, 102302, 128770, 89782, 138480, 134280, 124958, 120087, 118785, 120906, 141914, 121730, 140394, 128573, 144632, 121110, 117505, 129561, 111531, 119774, 119969, 134800, 117793]
[112418, 98080, 138289, 101716, 97244, 79712, 96017, 102503, 110738, 91699, 120019, 97099, 90297, 114239, 120429, 96068, 100091, 98647, 107265, 102963, 96578, 97644, 109926, 89953, 103957, 115013, 106270, 89645, 84016, 110368, 73799, 111520, 104847, 84087, 80238, 106809, 106910, 114360, 103360, 104632, 100236, 103454, 106518, 99358, 107997, 102345, 118313, 94161, 99867, 93708]
[127833, 127622, 159227, 131734, 129353, 105871, 121968, 147628, 140699, 107796, 170508, 140765, 116317, 131626, 128734, 124648, 129568, 128229, 124110, 148023, 114317, 134538, 144587, 118553, 138243, 126513, 131274, 126112, 116287, 125180, 90513, 131665, 147563, 119017, 114541, 108480, 128306, 148377, 137530, 143124, 131242, 141964, 129186, 109389, 131835, 125313, 119717, 123573, 134407, 120953]
[110606, 100922, 140526, 126588, 112186, 79813, 102296, 120874, 126769, 102589, 137555, 128555, 108468, 118242, 122627, 113350, 109946, 121129, 111519, 125419, 103864, 113294, 109643, 105219, 123112, 117766, 120161, 111160, 88790, 102503, 76197, 120466, 122573, 95763, 115453, 104009, 121005, 131033, 113483, 122091, 111294, 125119, 123551, 102839, 123011, 103767, 112908, 100393, 120643, 101263]
[117613, 113140, 159279, 133110, 131500, 111116, 117833, 131604, 135216, 112033, 151394, 131769, 114619, 125739, 127829, 120256, 130366, 117678, 131159, 130004, 116807, 131379, 120773, 105434, 139318, 135481, 122297, 118487, 106612, 118789, 85945, 137820, 130211, 106747, 110129, 121193, 128442, 143277, 136889, 130837, 127802, 131789, 129296, 115982, 136297, 119969, 130128, 118843, 125916, 109395]
[121566, 95030, 139815, 112335, 118115, 89012, 98432, 120800, 120129, 93778, 140091, 113462, 112079, 124560, 121032, 111501, 109772, 113516, 109598, 126214, 101540, 114042, 104121, 100798, 119317, 123336, 124646, 120307, 86400, 121920, 83434, 119117, 117118, 106337, 97557, 103379, 128058, 130144, 115626, 121050, 117504, 127873, 121456, 106953, 125505, 96075, 122953, 107356, 121888, 108399]
