[128471, 127239, 118836, 125287, 131357, 119509, 136810, 137636, 141101, 111346, 131418, 107011, 99466, 125427, 114128, 141607, 117235, 123484, 126055, 145191, 149753, 110002, 118652, 127061, 110679, 125200, 131305, 126523, 123647, 142766, 148613, 120929, 123317, 120213, 124998, 147272, 135774, 146214, 120067, 134929, 117318, 109297, 111839, 127152, 120668, 142687, 109360, 132126, 129712, 139104]
[95764, 107261, 86117, 105923, 97029, 91809, 101367, 114222, 104389, 105590, 105138, 92088, 82031, 103577, 96941, 116743, 102233, 97255, 110961, 123498, 124791, 93020, 104772, 100906, 102471, 92186, 106606, 94840, 97555, 119713, 120966, 104234, 99547, 93908, 108232, 109063, 104590, 104715, 106463, 113198, 84601, 88257, 99941, 103427, 100445, 113932, 94265, 105951, 104721, 113366]
[127323, 124919, 111162, 130572, 121788, 108952, 130336, 147675, 133963, 121198, 131900, 109330, 96557, 125328, 126830, 137997, 114202, 128421, 124541, 163481, 151467, 108983, 120227, 123106, 127221, 111754, 136634, 123072, 123895, 147246, 147242, 129259, 130492, 118287, 135318, 145850, 122452, 135641, 121139, 142159, 118223, 116869, 128502, 137303, 124451, 148217, 125600, 130570, 136132, 141558]
[112586, 104839, 107124, 114024, 103663, 101134, 112046, 122510, 112388, 105229, 110218, 99205, 91928, 116472, 118019, 119823, 102882, 109639, 118459, 132288, 117778, 106494, 108819, 97474, 100257, 98989, 103557, 106592, 112467, 116456, 130865, 110024, 109166, 100382, 128301, 146071, 122121, 133948, 92807, 121542, 101703, 94509, 119827, 120143, 106173, 118650, 89949, 111831, 126083, 120064]
[130064, 118269, 109318, 130381, 106161, 111189, 131910, 136354, 139985, 124720, 118330, 102509, 89498, 132015, 130734, 126024, 120415, 120304, 131951, 142097, 138960, 113164, 117743, 112745, 119853, 108665, 142641, 129526, 118028, 147130, 140601, 119551, 122586, 123868, 136542, 143134, 117701, 146263, 115759, 145208, 115924, 119306, 117550, 134327, 135669, 133718, 117907, 130805, 138827, 136439]
[104119, 112420, 97563, 105800, 104893, 101928, 120125, 109232, 122821, 103041, 118141, 97420, 96338, 107434, 102961, 127207, 107599, 102963, 112601, 118398, 135029, 103466, 107790, 107223, 101758, 106336, 115237, 104269, 109358, 123290, 131991, 107484, 121487, 105164, 109997, 114596, 116211, 121566, 101157, 117138, 104626, 93340, 100441, 118730, 100676, 116494, 108885, 115613, 115673, 124146]
[110270, 108578, 97937, 115305, 105763, 96865, 113652, 123986, 121758, 110708, 117829, 99575, 83730, 114972, 114435, 115505, 112059, 111463, 113396, 130656, 130231, 103403, 106252, 104689, 106745, 102212, 115030, 113384, 115141, 134357, 125337, 116488, 115403, 104061, 119640, 135237, 119566, 134064, 103473, 119294, 101852, 94449, 108725, 121608, 111076, 125851, 104675, 110906, 122326, 129556]
[103411, 104077, 87105, 94332, 104894, 97132, 110211, 120732, 115965, 98308, 118074, 98491, 94197, 99161, 100511, 125101, 107372, 104177, 112614, 121331, 130626, 97630, 107421, 107203, 111409, 108353, 122227, 108639, 111163, 128331, 137277, 106027, 102832, 104196, 107489, 116764, 115387, 117334, 101628, 113225, 103724, 94200, 98812, 112274, 92495, 116679, 109382, 107286, 107326, 123921]
[125827, 127993, 115876, 124626, 106939, 118527, 131547, 137681, 125024, 125223, 119805, 100655, 94688, 125870, 125655, 125489, 124289, 125029, 135336, 151958, 144892, 100247, 112844, 118278, 114412, 107042, 135305, 123537, 112137, 148344, 148427, 127181, 125127, 112869, 117776, 141587, 128462, 137901, 117142, 131891, 109420, 112941, 115114, 122208, 109287, 151968, 113797, 124793, 132533, 128583]
[120095, 116561, 113054, 132557, 107494, 121439, 130760, 148965, 128121, 116339, 127931, 101303, 100865, 136252, 123627, 133474, 130086, 117213, 138430, 148208, 151698, 118337, 116253, 121920, 126804, 117630, 135209, 119939, 111799, 157084, 152348, 127077, 134898, 125169, 128603, 141125, 129807, 146666, 112337, 142040, 105907, 117768, 125375, 132902, 124643, 141556, 125760, 133227, 140222, 144680]
[122526, 125174, 107125, 129101, 114833, 117863, 131897, 145053, 131742, 123653, 127561, 105071, 95759, 126931, 123015, 138390, 123811, 127306, 137465, 154466, 149209, 116294, 129017, 126931, 130922, 120760, 135771, 118786, 125885, 154804, 148810, 134845, 135631, 119478, 131473, 142771, 132773, 140213, 123577, 139009, 114758, 117409, 120544, 129481, 121166, 145154, 124196, 135637, 136840, 145201]
[134259, 124283, 126737, 128471, 133394, 128176, 131371, 144120, 142253, 130918, 145455, 110108, 122651, 124771, 128700, 143708, 135770, 128580, 136355, 152207, 150932, 116092, 118581, 125114, 128757, 130162, 140515, 143895, 133053, 151505, 170850, 129371, 131374, 132400, 125122, 149247, 131957, 154632, 118805, 134756, 121047, 107904, 113531, 153406, 106912, 155921, 134647, 142606, 136676, 143527]
[99880, 108354, 93622, 112567, 104069, 98389, 115202, 128221, 117457, 108400, 117917, 88237, 81034, 112212, 113731, 118767, 104461, 112338, 108949, 129247, 136724, 100611, 116693, 98561, 111852, 115693, 122894, 108410, 106956, 133274, 117104, 108100, 111260, 101706, 113897, 130878, 117068, 124618, 109308, 126956, 90831, 92621, 112012, 123294, 101658, 128384, 99723, 124940, 112524, 128527]
[122873, 130771, 106810, 120791, 124133, 110437, 132293, 133502, 137218, 123612, 138043, 108812, 106766, 130565, 123557, 135236, 120256, 131602, 138896, 143950, 146161, 119546, 123601, 128036, 123802, 122639, 133180, 119186, 129480, 153569, 158041, 133029, 130460, 124516, 129876, 154502, 135975, 143711, 120622, 139721, 121476, 115538, 126645, 150539, 109791, 138133, 123269, 134859, 145833, 140621]
[102975, 109703, 111907, 117540, 113372, 96922, 116707, 121664, 128644, 114684, 117845, 92417, 81955, 124529, 105498, 117401, 107115, 108748, 122030, 126351, 126133, 103294, 102900, 113624, 106656, 105264, 110860, 115429, 113790, 138473, 141118, 125461, 109151, 114608, 127975, 134977, 123023, 139961, 111841, 132935, 115333, 97592, 112032, 137014, 113114, 134726, 112679, 127539, 136781, 127619]
[137452, 134929, 121461, 127954, 135605, 130081, 138756, 148534, 141666, 130052, 145176, 119669, 112627, 133054, 131593, 148509, 133063, 132211, 136784, 159755, 156107, 122352, 118450, 135754, 128063, 119909, 128202, 130086, 130792, 156063, 170042, 131469, 133621, 136283, 130578, 145212, 137825, 152365, 125971, 153022, 114097, 113714, 115479, 147195, 126046, 151927, 121479, 139018, 141563, 149603]
[129164, 123153, 115006, 124711, 117518, 120888, 127560, 130429, 134948, 120204, 124986, 102694, 103877, 124502, 116173, 127682, 122787, 132649, 131294, 150997, 145091, 110658, 108404, 129094, 127062, 112564, 136237, 124075, 129944, 153735, 160219, 115225, 130655, 112249, 129343, 143471, 137861, 147648, 125282, 130550, 125074, 113049, 116383, 143499, 116026, 143810, 119399, 134022, 142760, 145044]
[111034, 107463, 101150, 114862, 109584, 96984, 123507, 125096, 123460, 107658, 113877, 100734, 95808, 111796, 111461, 126553, 118275, 109127, 116589, 128701, 122341, 102766, 108276, 108920, 105369, 104477, 114405, 113812, 115670, 132826, 141436, 117555, 110080, 117601, 119081, 131415, 116291, 138533, 98193, 130437, 101151, 100823, 107289, 122874, 100147, 119877, 109209, 117782, 124387, 122150]
[111036, 112732, 101664, 115475, 97516, 93773, 111829, 102811, 120050, 105604, 99338, 101544, 78620, 117767, 108111, 111980, 105480, 100698, 112961, 127846, 127214, 91313, 95794, 110473, 100406, 83445, 108631, 105092, 99100, 123766, 135024, 109594, 114014, 105839, 115920, 114665, 108026, 122781, 105536, 125630, 104473, 95011, 112141, 124597, 108908, 123336, 105150, 108929, 121433, 100052]
[112750, 111417, 99232, 112375, 105766, 89225, 97902, 105659, 109840, 107135, 117723, 92966, 90907, 116964, 106736, 121575, 108773, 118694, 116386, 128408, 129905, 80855, 98511, 111144, 112306, 98607, 133479, 107121, 113003, 132965, 135164, 122884, 114316, 99495, 113418, 131901, 110222, 123522, 102650, 111499, 95182, 92352, 118608, 115636, 107082, 124591, 98488, 114744, 118091, 129790]
[121743, 122393, 121818, 125729, 125069, 120179, 131355, 122315, 136553, 121664, 128302, 104079, 86952, 130007, 119688, 136777, 113805, 115851, 131175, 142103, 153680, 123094, 114572, 115908, 114364, 116427, 133328, 126111, 114592, 133183, 140984, 122496, 120314, 107711, 139051, 142266, 138447, 132717, 115535, 131637, 122520, 103094, 121108, 134064, 127113, 147159, 116214, 133539, 130899, 139679]
[118429, 121991, 95160, 119416, 113767, 104129, 117361, 126673, 120959, 116441, 132900, 97952, 93677, 119948, 125695, 123172, 108985, 112364, 128770, 141173, 145044, 109629, 113278, 110615, 117575, 118318, 129747, 113496, 116325, 141121, 140043, 112854, 122312, 117750, 126415, 136446, 119102, 127799, 105935, 124771, 103547, 108316, 122160, 134537, 104471, 132680, 113845, 121928, 128546, 124049]
[125819, 134420, 123335, 130248, 122629, 125588, 142819, 143908, 145151, 125513, 130337, 105055, 106571, 136998, 125741, 140734, 130147, 125379, 143929, 151871, 150344, 123104, 116216, 124156, 120941, 115483, 128010, 123644, 115551, 152140, 161277, 131279, 128355, 130997, 129184, 134166, 134347, 148802, 117458, 139290, 116402, 110850, 108694, 142471, 115430, 148596, 118014, 141571, 141416, 133851]
[104708, 119138, 103242, 103999, 100958, 101270, 112008, 118064, 117075, 97650, 112373, 100030, 95238, 109807, 102017, 123804, 104375, 98471, 118716, 122590, 124633, 105692, 99575, 110355, 105376, 90029, 113184, 98377, 103098, 118065, 147333, 119026, 109456, 114821, 106674, 119558, 115073, 124116, 100583, 129119, 99696, 98454, 102635, 124727, 96161, 117263, 95806, 114500, 119425, 115225]
[93177, 99110, 102737, 107093, 104029, 99493, 120681, 118353, 114946, 107362, 110502, 87306, 84111, 107451, 105010, 123613, 115535, 107644, 122615, 126473, 122905, 103143, 111949, 105685, 101654, 114786, 108494, 101996, 105770, 131642, 131029, 119161, 115755, 108265, 104631, 120808, 121075, 132612, 101518, 120836, 90208, 91899, 99293, 110389, 91450, 121963, 106145, 120194, 119284, 128453]
[125043, 129810, 125499, 135494, 120243, 120112, 141891, 143171, 142262, 142429, 139279, 114197, 101856, 140822, 135275, 146477, 134793, 128335, 146977, 154747, 154180, 131523, 125172, 126771, 118061, 119555, 133530, 129656, 121502, 157897, 172181, 136574, 133100, 143592, 136418, 152155, 134800, 151973, 124922, 156311, 112245, 120360, 126335, 147792, 119291, 151978, 114013, 138642, 143998, 147044]
